fips,county_name,agriculture_pct,air,bachelors_rate,bea_income,broadband,child_poverty_rate,diabetes,eitc,food_access,foreign_born_pct,homeownership_rate,housing_burden,housing_vacancy_rate,hypertension,language_isolation_rate,library,manufacturing_pct,median_age,median_home_value,median_income,mental_health,obesity,pop_density,population_change_pct,poverty,rural_urban,single_parent_rate,unemployment,voter_turnout
51117,Mecklenburg,0.4847715736040609,,0.2855537889366632,0.2788263049248009,0.5500002291975004,0.3242009132420091,0.617117117117117,0.41836277187456655,0.2175,0.06500809788492433,0.7307790413419037,0.5157257114342351,0.38137359827708106,0.691764705882353,0.004992839405675126,0.02922504601888348,0.03802281368821293,0.5781584582441114,0.08373786407766991,0.1667712593682601,0.3661971830985915,0.6767955801104972,0.0006680437641349113,0.501583165671691,0.4147582697201017,0.75,0.5128264944591907,0.11319746521158322,0.22694153593551133
51119,Middlesex,0.44162436548223344,,0.43783876275287203,0.3783667551361447,0.6550334935185016,0.11986301369863013,0.5225225225225224,0.27121472842007965,0.0107,0.06564573344946509,0.869658157776556,0.527759948652118,0.41038254587420675,0.6517647058823529,0.0,0.03496628675884199,0.03422053231939163,0.7130620985010707,0.17732724157624213,0.2878751812339053,0.21830985915492956,0.5828729281767955,0.0011337545400954194,0.5106352941176471,0.2315521628498728,0.875,0.412108121754437,0.142886446886447,0.2708023118558672
51121,Montgomery,0.434010152284264,,0.4751186420933808,0.3005259018971788,0.8535817795867714,0.18036529680365296,0.21171171171171166,0.2343118072440852,0.2022,0.1583287486735045,0.5665185400281073,0.6878741351162245,0.14666593719351453,0.28470588235294114,0.0044054059514157225,0.02718105980055034,0.015209125475285171,0.17344753747323338,0.16333523700742433,0.29355204027901005,0.49295774647887325,0.31215469613259667,0.003535843106470112,0.4965102636355432,0.455470737913486,0.25,0.3993287959991762,0.102730995548986,0.19097640916626724
51125,Nelson,0.49238578680203043,,0.3979908965316227,0.4241497100167109,0.6678273208535717,0.1267123287671233,0.4819819819819819,0.28315659559813267,0.0621,0.07889995955266058,0.8150094627518182,0.4480647143149707,0.46620120924551517,0.6141176470588234,0.007196661838622234,,0.12547528517110265,0.6231263383297645,0.16747572815533981,0.27150822675697706,0.2605633802816901,0.5110497237569062,0.00043152041319978365,0.49986463620981386,0.2468193384223919,0.25,0.39995040244106184,0.10121207506671315,0.27030060728666405
51127,New Kent,0.29441624365482233,,0.5149405849292898,0.5080605524427406,0.8315874944027929,0.04337899543378995,0.31531531531531526,0.1559710940191633,0.0,0.06456752166114044,0.9521580114746927,0.6630865567533285,0.045233809796565896,0.43058823529411766,0.00025435118382957715,0.018490366407204882,0.015209125475285171,0.46252676659528913,0.22394346087949743,0.6250676245915475,0.30281690140845074,0.5082872928176796,0.0015264449496174759,0.5152974504249292,0.05089058524173027,0.0,0.23201467120775537,0.09546415572731382,0.2660265460843753
51131,Northampton,0.45685279187817257,,0.3824676390840604,0.35637225990366656,0.7198069995467233,0.3504566210045662,0.6126126126126126,0.423801135047849,0.0,0.10995317942865505,0.6631394432341892,0.4714486793806752,0.3334563865039536,0.7011764705882353,0.001445123094877533,,0.13307984790874525,0.6359743040685224,0.1469160479725871,0.17175564259591872,0.28169014084507044,0.6298342541436464,0.0007883685970022794,0.4877870053737176,0.40712468193384227,0.875,0.4878012569901514,0.1491550845408842,0.23641028741956543
51133,Northumberland,0.3629441624365482,,0.41273048925365113,0.45264425439889905,0.6924401350916398,0.341324200913242,0.536036036036036,0.31176364549363966,0.0933,0.03651899054727801,0.9160936167265806,0.39220560065675497,0.5212374969242618,0.6870588235294117,0.0,0.04229236415010134,0.08555133079847908,0.8008565310492506,0.18789263278126786,0.2748624064977314,0.16197183098591555,0.5331491712707183,0.0008629593041419724,0.514190387701664,0.25954198473282447,1.0,0.44792302261466316,0.1543357814714601,0.27929272398447985
51135,Nottoway,0.6294416243654822,,0.25483833810857337,0.2322938169664799,0.5580730816346805,0.2054794520547945,0.5315315315315314,0.4518203439425035,0.406,0.045904519491483456,0.7351790425742016,0.5924100792521844,0.21423483334893004,0.6094117647058824,0.010186964541650866,0.024359323644629307,0.09695817490494296,0.4218415417558886,0.0920902341519132,0.1571343042421357,0.4788732394366198,0.7403314917127072,0.0006842560848494315,0.4997442782252909,0.460559796437659,0.875,0.45215692558931037,0.20011432052468786,0.19071001392176926
51137,Orange,0.46700507614213194,,0.3650094635083247,0.40956453356925193,0.8235455967728779,0.2408675799086758,0.3603603603603603,0.26649780040554943,0.3378,0.08352509076819903,0.8076266033714217,0.5684286902357465,0.08754899957599449,0.49647058823529405,0.0031611697990280466,0.04026871657073192,0.06273764258555133,0.45396145610278366,0.19667332952598515,0.37810622290508034,0.3591549295774649,0.56353591160221,0.0014787618308919226,0.5093506923373973,0.178117048346056,0.625,0.347861745685112,0.13675529955460317,0.24188888005668385
51139,Page,0.5609137055837563,,0.17862563535815942,0.26820996756119136,0.6495997402753437,0.09931506849315068,0.41441441441441434,0.3527669128018221,0.0,0.04042535273290021,0.7387687617412095,0.5499364688598147,0.23977204909299368,0.5341176470588235,0.0,,0.03612167300380228,0.5074946466809421,0.1124357509994289,0.22425396550604834,0.4507042253521126,0.494475138121547,0.0010542697138750663,0.5018558353367919,0.2544529262086514,0.875,0.4499947413588152,0.14503061431763453,0.22387388640906639
51141,Patrick,0.39847715736040606,,0.24659192961790954,0.3018406566401258,0.6234047227979718,0.10616438356164383,0.5180180180180178,0.38856759308407707,0.0907,0.031743649719467394,0.8138350262378464,0.5241161170161521,0.2606652004267745,0.6141176470588234,0.00028364783644704654,,0.03231939163498099,0.6274089935760171,0.06903198172472873,0.14676880684973997,0.4014084507042253,0.6408839779005524,0.0005028897149058773,0.5029532030895048,0.2875318066157761,0.875,0.4175726340996469,0.07034669507701875,0.22971908802476088
51143,Pittsylvania,0.46700507614213194,0.0041276059885266515,0.22685529458670803,0.24710016710901406,0.6068650135033848,0.2659817351598174,0.5675675675675674,0.47907574819797505,0.165,0.03107966232547827,0.7979732408846715,0.609838473532096,0.1935330756715348,0.6729411764705882,0.00720871162566775,0.03171010998805216,0.039923954372623575,0.5653104925053534,0.0739577384351799,0.14922132536986144,0.4225352112676057,0.6878453038674033,0.0008595993622350213,0.5006611460967587,0.2875318066157761,0.375,0.4293497612327273,0.1687050895522108,0.2410822735293818
51145,Powhatan,0.3248730964467005,,0.5134393663388798,0.47859530128772243,0.8652338376025559,0.0684931506849315,0.32432432432432423,0.14055622767288925,0.0607,0.03954667455615291,0.9400435937963921,0.5021391669357433,0.03337037464911269,0.4776470588235294,0.0,0.025039843030529137,0.026615969581749048,0.5139186295503212,0.22558537978298115,0.5500782641939509,0.30281690140845074,0.5441988950276242,0.0016133287000558178,0.5056044571918372,0.06361323155216285,0.0,0.2557096567453818,0.08169018666354369,0.2775276591348761
51147,Prince Edward,0.6751269035532995,0.004063216101231889,0.3588297822486899,0.20749778826304924,0.6225460617078615,0.24315068493150685,0.3873873873873873,0.4316864015540445,0.1777,0.06017474871674526,0.6284351833774102,0.6899989095667344,0.2182140513951188,0.4352941176470587,0.005950637863326805,0.03175519279340268,0.0247148288973384,0.22269807280513917,0.10915191319246145,0.2050594014412153,0.6338028169014085,0.5662983425414365,0.0008618891906971329,0.5033411140097945,0.43765903307888043,0.625,0.4685156953471167,0.07425929002602864,0.18363269518365194
51149,Prince George,0.449238578680203,,0.36572460269426604,0.2885456600806055,0.8249937165765421,0.1232876712328767,0.29729729729729726,0.4547223009242894,0.3395,0.08666164189827985,0.731125541965887,0.6329773709636403,0.025001794522815864,0.39294117647058824,0.001722748688102418,,0.017110266159695815,0.26980728051391867,0.15119931467732725,0.343345379527241,0.4859154929577464,0.5994475138121547,0.0022114535889828906,0.4912578470123227,0.2111959287531807,0.0,0.302992447901879,0.23308075009567558,0.17123986353590265
51153,Prince William,0.4289340101522843,0.0040090497511443305,0.5608455192206949,0.49936105376978274,0.9417681373891137,0.08904109589041095,0.29279279279279274,0.2559416010874629,0.2788,0.47743873470717274,0.7644990919605227,0.740280137974822,0.022182546588774932,0.3647058823529411,0.04267952066767637,0.04295936299871569,0.005703422053231939,0.30406852248394,0.308038263849229,0.6497659287471237,0.2394366197183099,0.4861878453038673,0.019754998857658995,0.49773954591832503,0.09669211195928755,0.0,0.29441016983369256,0.1461084659906317,0.20046825613429708
51155,Pulaski,0.449238578680203,,0.27666010794014845,0.32625577509092696,0.6658582411964039,0.22945205479452055,0.41441441441441434,0.34298507659001637,0.1118,0.03515383532087938,0.7245012416394069,0.5390665180867468,0.16846614590187464,0.5176470588235293,0.0038161475609159077,0.026487853678927482,0.019011406844106463,0.5481798715203426,0.10079954311821816,0.2074470003534512,0.4154929577464788,0.5248618784530388,0.001456084736595456,0.5012130177514793,0.27735368956743006,0.25,0.4684243777354063,0.10262104615384626,0.21802814784191482
51157,Rappahannock,0.5964467005076142,,0.4043422899719241,0.5693502408335791,0.7986798819599393,0.13812785388127855,0.4414414414414413,0.18999829708105365,0.2054,0.09771698215276124,0.7688347415231758,0.4867138249523531,0.317630960537252,0.5811764705882353,0.0,0.05934515757258572,0.03231939163498099,0.6081370449678801,0.33480868075385495,0.4082938405718696,0.2535211267605634,0.5110497237569062,0.0003830773336789747,0.5100707675557975,0.1704834605597965,0.0,0.3641516117605382,0.20286809064615946,0.28821695457722496
51159,Richmond,0.5279187817258882,,0.24805731665853895,0.23717192568563847,0.6775337605119396,0.02397260273972603,0.4594594594594594,0.39021000778224263,0.0321,0.09056780651929425,0.7072748126368371,0.3909225310467177,0.33659873250772676,0.5929411764705882,0.0031143211287531112,0.01932438197692151,0.05703422053231939,0.524625267665953,0.12714163335237008,0.22511234698809085,0.4154929577464788,0.56353591160221,0.0006442627015500369,0.5050431469236804,0.3358778625954199,1.0,0.32341636678584196,0.12509977422518198,0.19284965438053617
51161,Roanoke,0.3705583756345177,0.0031831537708129263,0.5270858883529269,0.4276884891379141,0.8170408772510321,0.08789954337899543,0.3198198198198198,0.23337720651812902,0.2218,0.1114835928822409,0.7805504182118385,0.6454656849186241,0.06443495831754209,0.4470588235294117,0.0035783156860333073,0.04860842147511046,0.0076045627376425855,0.4710920770877945,0.1465591090805254,0.34651201373410373,0.30281690140845074,0.48895027624309384,0.0053101691987660765,0.497152554962911,0.11195928753180663,0.125,0.43456097204739036,0.08088965615724901,0.2530230639173657
51163,Rockbridge,0.43654822335025373,0.0040380088320703805,0.3414115088564086,0.35349700186768895,0.7382429292224785,0.13470319634703196,0.40990990990990983,0.31102540931013395,0.1998,0.0487158485952075,0.8063281278052635,0.5179326253930618,0.19232066521846317,0.5552941176470588,0.0037685679243750253,,0.06463878326996197,0.595289079229122,0.1367789834380354,0.2555019367683019,0.3098591549295775,0.47790055248618785,0.0005227218661917835,0.5010154525386313,0.22900763358778628,0.625,0.3961860668638095,0.12270139347614106,0.23238694308302227
51165,Rockingham,0.434010152284264,0.0038390233664474566,0.3723812551423307,0.3546397326255775,0.7509420750504241,0.1084474885844749,0.3333333333333333,0.2976993444601431,0.0988,0.10401188411984935,0.7757878259268396,0.5125678319985468,0.12075616358338565,0.45411764705882357,0.013261873299604576,,0.06463878326996197,0.40471092077087795,0.16162193032552827,0.31701687188476046,0.38732394366197187,0.4530386740331492,0.001358746990885755,0.5017670164881741,0.18829516539440205,0.25,0.36708311416419964,0.08766599393950221,0.22183218605253424
51167,Russell,0.47208121827411165,,0.18774687079806732,0.2165167600511157,0.4771554136013901,0.19748858447488582,0.4864864864864864,0.42907315389274525,0.0167,0.010484828985140655,0.7716790674490233,0.48130536737884333,0.21259400762585273,0.6023529411764705,0.0,0.02005810117933727,0.12167300380228137,0.5353319057815846,0.051042261564820106,0.14834130401852372,0.5000000000000001,0.6325966850828729,0.0007484937006594966,0.4993018114115046,0.3893129770992366,0.875,0.47392632450724365,0.18423561934439678,0.22063165246306432
51169,Scott,0.4543147208121827,,0.198869315096141,0.22563403125921558,0.5628981697108382,0.23173515981735163,0.5180180180180178,0.38463980277780296,0.1554,0.00798955949210517,0.8097665349850012,0.34084288211303104,0.29673378067225636,0.6188235294117648,0.0009986406516051497,,0.03612167300380228,0.5588865096359744,0.05839520274129069,0.10654750311974782,0.4859154929577464,0.5966850828729281,0.0005528029673202981,0.4981460882461995,0.4173027989821883,0.125,0.4609771104864608,0.1064341260568602,0.21397749047095432
