country_name,iso3,year,structural_strength,structural_strength_absolute,score_a,score_b,score_c,variables_used,gdp_norm,life_norm,edu_norm,gini_norm,urb_norm,pop_norm,gdp_norm_abs,life_norm_abs,edu_norm_abs,gini_norm_abs,urb_norm_abs,pop_norm_abs
Denmark,DNK,1880,56.01596332616388,23.97510221690911,56.01596332616388,52.68653431592452,60.09154314041916,"education_years,gdp_per_capita,life_expectancy,urbanization",43.82850443811756,62.72869837950862,74.53703703703705,,47.215972147206834,0.4399569021810108,5.259414411361648,39.94730775563971,37.41339491916859,,24.396280351925206,0.16100501203993256
Denmark,DNK,1890,65.1359602734342,29.96208010641835,65.1359602734342,61.32494039735531,68.84978969274317,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",50.73482428115016,80.53527980535281,75.44378698224851,66.47324271968267,53.14654302917084,0.4362599212886934,6.282442650978128,44.03095669356167,39.79984603541185,65.2155613468066,28.444195547155598,0.17793199504314364
Denmark,DNK,1900,71.58484873920114,30.32488894550211,71.58484873920114,66.44115572063973,75.8563443638749,"education_years,gdp_per_capita,life_expectancy,urbanization",54.93070271989479,94.38004917456972,76.20396600566572,,58.43405870515762,0.46107994389901824,7.757027311377707,51.654865799440145,42.57120862201694,,32.492110742385975,0.19915032584998568
Denmark,DNK,1910,72.72937717432444,37.37568354723284,72.72937717432444,67.57878325691593,76.72220100776468,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",56.853516020385996,100.0,77.24795640326975,54.83672560720953,60.67048486930258,0.4912456891651192,9.812452181083344,61.79812283879467,45.26558891454965,62.5921316499129,33.25629990322992,0.2246600044604587
Denmark,DNK,1920,74.31724597055201,35.617298585518654,74.31724597055201,69.48542361005171,78.21441882813427,"education_years,gdp_per_capita,life_expectancy,urbanization",58.96538523818404,96.58498435870698,77.47035573122531,,60.28802053769654,0.5066380838170839,10.66872307028615,61.007739173390405,48.1139337952271,,34.02048906407388,0.25326898981799856
Denmark,DNK,1930,79.72805347221959,40.15541212860446,79.72805347221959,78.1955291143604,80.39268974944548,"education_years,gdp_per_capita,life_expectancy,urbanization",77.46580486963234,92.03405290361812,76.09254498714652,,55.2998493407051,0.5190669500052255,14.697130973537858,68.77984521653218,50.34642032332564,,34.784678224917826,0.2771098109492818
Denmark,DNK,1940,75.82427502271494,42.43839712117146,75.82427502271494,71.73193792257422,78.6999725794497,"education_years,gdp_per_capita,life_expectancy,urbanization",64.71717753897684,98.54579207920793,75.00000031249999,,49.52390928526181,0.5062234570811387,14.026354215694084,75.33344310884242,52.732871439568896,,35.54886738576178,0.3001559380428555
Denmark,DNK,1950,76.39407310938611,50.16952422702004,76.39407310938611,73.58898577267578,78.12864380667271,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",71.1031092029638,96.3836700098884,76.33136094674558,64.31299057630416,44.63351224048973,0.529205877669646,19.482504826981977,82.00230528569075,57.96766743648961,74.0125255416301,36.31305654660573,0.3350430062982999
Denmark,DNK,1960,81.2480202414032,55.280463752799996,81.2480202414032,79.12560791994395,82.849304247403,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",76.40588235294118,95.48703758605926,83.5972850678733,83.7418133979259,45.71498410859803,0.44319907229373795,25.064191870603764,85.13090729458258,67.51347190146267,79.07317736297621,36.26309766577928,0.35967852146729257
Denmark,DNK,1970,84.61695536447644,62.22853667207982,84.61695536447644,83.45454724337223,85.41167177199036,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",83.44555683529724,95.3107101947308,85.68398727465537,94.81000007664424,38.738534556948665,0.3656388114214409,36.63415410436158,87.05746747900544,75.13471901462663,87.51675815461657,36.21313878495282,0.3873145629144647
