country_name,iso3,year,scheme,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Brazil,BRA,2000,B,3,Egypt,EGY,10.112,89.9,5
Brazil,BRA,2000,B,4,Peru,PER,11.886,88.1,5
Brazil,BRA,2000,B,5,Russia,RUS,12.942,87.1,4
Canada,CAN,1820,B,1,Ireland,IRL,1.752,98.2,2
Canada,CAN,1820,B,2,Norway,NOR,2.845,97.2,2
Canada,CAN,1820,B,3,Argentina,ARG,6.129,93.9,2
Canada,CAN,1820,B,4,Spain,ESP,10.673,89.3,2
Canada,CAN,1820,B,5,Japan,JPN,11.948,88.1,2
Canada,CAN,1850,B,1,Germany,DEU,4.032,96.0,2
Canada,CAN,1850,B,2,Ireland,IRL,6.338,93.7,2
Canada,CAN,1850,B,3,Venezuela,VEN,10.37,89.6,2
Canada,CAN,1850,B,4,Uruguay,URY,11.089,88.9,2
Canada,CAN,1850,B,5,Philippines,PHL,11.913,88.1,2
Canada,CAN,1860,B,1,Greece,GRC,4.323,95.7,2
Canada,CAN,1860,B,2,Germany,DEU,6.745,93.3,2
Canada,CAN,1860,B,3,Venezuela,VEN,9.722,90.3,2
Canada,CAN,1860,B,4,Sweden,SWE,9.894,90.1,2
Canada,CAN,1860,B,5,Norway,NOR,10.201,89.8,2
Canada,CAN,1870,B,1,Germany,DEU,5.025,95.0,3
Canada,CAN,1870,B,2,Norway,NOR,10.356,89.6,4
Canada,CAN,1870,B,3,Switzerland,CHE,10.748,89.3,4
Canada,CAN,1870,B,4,Denmark,DNK,13.06,86.9,4
Canada,CAN,1870,B,5,Sweden,SWE,17.961,82.0,4
Canada,CAN,1880,B,1,Germany,DEU,6.257,93.7,3
Canada,CAN,1880,B,2,Norway,NOR,7.606,92.4,3
Canada,CAN,1880,B,3,France,FRA,12.816,87.2,3
Canada,CAN,1880,B,4,Denmark,DNK,13.17,86.8,3
Canada,CAN,1880,B,5,Sweden,SWE,13.978,86.0,3
Canada,CAN,1890,B,1,Germany,DEU,5.843,94.2,3
Canada,CAN,1890,B,2,Denmark,DNK,11.524,88.5,4
Canada,CAN,1890,B,3,France,FRA,11.666,88.3,4
Canada,CAN,1890,B,4,Norway,NOR,15.399,84.6,4
Canada,CAN,1890,B,5,Switzerland,CHE,20.575,79.4,4
Canada,CAN,1900,B,1,Germany,DEU,6.539,93.5,3
Canada,CAN,1900,B,2,France,FRA,8.753,91.2,3
Canada,CAN,1900,B,3,Denmark,DNK,12.683,87.3,3
Canada,CAN,1900,B,4,Norway,NOR,18.553,81.4,3
Canada,CAN,1900,B,5,Sweden,SWE,18.846,81.2,3
Canada,CAN,1910,B,1,Denmark,DNK,12.598,87.4,4
Canada,CAN,1910,B,2,Germany,DEU,12.794,87.2,3
Canada,CAN,1910,B,3,Switzerland,CHE,14.7,85.3,4
Canada,CAN,1910,B,4,Belgium,BEL,17.958,82.0,4
Canada,CAN,1910,B,5,Australia,AUS,22.856,77.1,4
Canada,CAN,1920,B,1,France,FRA,10.526,89.5,3
Canada,CAN,1920,B,2,Switzerland,CHE,11.087,88.9,3
Canada,CAN,1920,B,3,Denmark,DNK,11.365,88.6,3
Canada,CAN,1920,B,4,Belgium,BEL,14.627,85.4,3
Canada,CAN,1920,B,5,Germany,DEU,16.528,83.5,3
Canada,CAN,1930,B,1,France,FRA,6.286,93.7,4
Canada,CAN,1930,B,2,Denmark,DNK,12.628,87.4,4
Canada,CAN,1930,B,3,Germany,DEU,13.152,86.8,3
Canada,CAN,1930,B,4,Belgium,BEL,13.521,86.5,4
Canada,CAN,1930,B,5,Sweden,SWE,14.085,85.9,4
Canada,CAN,1940,B,1,Germany,DEU,5.346,94.7,3
Canada,CAN,1940,B,2,Switzerland,CHE,8.818,91.2,4
Canada,CAN,1940,B,3,Denmark,DNK,10.313,89.7,4
Canada,CAN,1940,B,4,Sweden,SWE,12.602,87.4,4
Canada,CAN,1940,B,5,Netherlands,NLD,14.106,85.9,4
Canada,CAN,1950,B,1,Switzerland,CHE,5.124,94.9,5
Canada,CAN,1950,B,2,Denmark,DNK,7.782,92.2,5
Canada,CAN,1950,B,3,Australia,AUS,10.091,89.9,5
Canada,CAN,1950,B,4,Sweden,SWE,11.03,89.0,5
Canada,CAN,1950,B,5,United Kingdom,GBR,12.904,87.1,5
Canada,CAN,1960,B,1,Denmark,DNK,3.536,96.5,5
Canada,CAN,1960,B,2,Sweden,SWE,7.784,92.2,5
Canada,CAN,1960,B,3,Germany,DEU,8.86,91.1,4
Canada,CAN,1960,B,4,United Kingdom,GBR,11.369,88.6,5
Canada,CAN,1960,B,5,Switzerland,CHE,11.505,88.5,5
Canada,CAN,1970,B,1,Denmark,DNK,4.736,95.3,5
Canada,CAN,1970,B,2,Netherlands,NLD,6.419,93.6,5
Canada,CAN,1970,B,3,Sweden,SWE,6.422,93.6,5
Canada,CAN,1970,B,4,France,FRA,8.768,91.2,5
Canada,CAN,1970,B,5,Germany,DEU,9.528,90.5,4
Canada,CAN,1980,B,1,Norway,NOR,5.75,94.2,5
Canada,CAN,1980,B,2,France,FRA,6.179,93.8,5
Canada,CAN,1980,B,3,Sweden,SWE,7.09,92.9,5
Canada,CAN,1980,B,4,Denmark,DNK,7.411,92.6,5
Canada,CAN,1980,B,5,Switzerland,CHE,7.583,92.4,5
Canada,CAN,1990,B,1,Norway,NOR,3.11,96.9,5
Canada,CAN,1990,B,2,Sweden,SWE,5.405,94.6,5
Canada,CAN,1990,B,3,Denmark,DNK,6.473,93.5,5
Canada,CAN,1990,B,4,France,FRA,7.206,92.8,5
Canada,CAN,1990,B,5,Netherlands,NLD,9.168,90.8,5
Canada,CAN,2000,B,1,Denmark,DNK,6.134,93.9,5
Canada,CAN,2000,B,2,Germany,DEU,6.526,93.5,4
Canada,CAN,2000,B,3,France,FRA,7.688,92.3,5
Canada,CAN,2000,B,4,United Kingdom,GBR,9.301,90.7,5
Canada,CAN,2000,B,5,Sweden,SWE,9.459,90.5,5
Chile,CHL,1820,B,1,Brazil,BRA,1.576,98.4,2
Chile,CHL,1820,B,2,China,CHN,3.755,96.2,2
Chile,CHL,1820,B,3,Indonesia,IDN,6.328,93.7,2
Chile,CHL,1820,B,4,Mexico,MEX,11.732,88.3,2
Chile,CHL,1820,B,5,Peru,PER,14.186,85.8,2
Chile,CHL,1850,B,1,Greece,GRC,10.35,89.7,2
Chile,CHL,1850,B,2,Egypt,EGY,13.066,86.9,2
Chile,CHL,1850,B,3,Venezuela,VEN,13.706,86.3,2
Chile,CHL,1850,B,4,Jamaica,JAM,15.919,84.1,2
Chile,CHL,1850,B,5,Finland,FIN,16.016,84.0,2
Chile,CHL,1860,B,1,Venezuela,VEN,8.616,91.4,2
Chile,CHL,1860,B,2,Spain,ESP,11.194,88.8,2
Chile,CHL,1860,B,3,Poland,POL,11.728,88.3,2
Chile,CHL,1860,B,4,Norway,NOR,13.487,86.5,2
Chile,CHL,1860,B,5,Peru,PER,14.486,85.5,2
Chile,CHL,1870,B,1,Venezuela,VEN,3.17,96.8,3
Chile,CHL,1870,B,2,Russia,RUS,4.801,95.2,2
Chile,CHL,1870,B,3,Peru,PER,14.689,85.3,4
Chile,CHL,1870,B,4,Colombia,COL,15.1,84.9,3
Chile,CHL,1870,B,5,Argentina,ARG,15.245,84.8,4
Chile,CHL,1880,B,1,Venezuela,VEN,5.317,94.7,3
Chile,CHL,1880,B,2,Japan,JPN,7.183,92.8,2
Chile,CHL,1880,B,3,Mexico,MEX,9.3,90.7,2
Chile,CHL,1880,B,4,Spain,ESP,10.147,89.9,3
Chile,CHL,1880,B,5,Italy,ITA,10.355,89.6,3
Chile,CHL,1890,B,1,Venezuela,VEN,6.139,93.9,3
Chile,CHL,1890,B,2,Uruguay,URY,12.574,87.4,3
Chile,CHL,1890,B,3,Italy,ITA,13.858,86.1,4
Chile,CHL,1890,B,4,Hungary,HUN,15.528,84.5,3
Chile,CHL,1890,B,5,Japan,JPN,16.625,83.4,4
Chile,CHL,1900,B,1,Poland,POL,12.129,87.9,2
Chile,CHL,1900,B,2,Cuba,CUB,13.954,86.0,3
Chile,CHL,1900,B,3,Spain,ESP,15.453,84.5,4
Chile,CHL,1900,B,4,Russia,RUS,16.613,83.4,3
Chile,CHL,1900,B,5,Venezuela,VEN,17.048,83.0,4
Chile,CHL,1910,B,1,South Korea,KOR,16.163,83.8,2
Chile,CHL,1910,B,2,Mexico,MEX,19.724,80.3,5
Chile,CHL,1910,B,3,Greece,GRC,20.388,79.6,3
Chile,CHL,1910,B,4,Hungary,HUN,23.135,76.9,4
Chile,CHL,1910,B,5,Japan,JPN,23.512,76.5,5
Chile,CHL,1920,B,1,Spain,ESP,14.862,85.1,4
Chile,CHL,1920,B,2,Poland,POL,15.236,84.8,3
Chile,CHL,1920,B,3,Mexico,MEX,16.351,83.6,4
Chile,CHL,1920,B,4,Japan,JPN,17.353,82.6,4
Chile,CHL,1920,B,5,Jamaica,JAM,18.851,81.1,3
Chile,CHL,1930,B,1,Greece,GRC,13.326,86.7,3
Chile,CHL,1930,B,2,Japan,JPN,14.576,85.4,3
Chile,CHL,1930,B,3,Ireland,IRL,15.817,84.2,3
Chile,CHL,1930,B,4,Poland,POL,19.398,80.6,3
Chile,CHL,1930,B,5,Venezuela,VEN,19.682,80.3,4
Chile,CHL,1940,B,1,Japan,JPN,6.444,93.6,3
Chile,CHL,1940,B,2,Hungary,HUN,8.768,91.2,3
Chile,CHL,1940,B,3,Ireland,IRL,12.327,87.7,3
Chile,CHL,1940,B,4,Russia,RUS,14.059,85.9,3
Chile,CHL,1940,B,5,Finland,FIN,15.435,84.6,4
Chile,CHL,1950,B,1,Russia,RUS,8.473,91.5,4
Chile,CHL,1950,B,2,Hungary,HUN,14.185,85.8,4
Chile,CHL,1950,B,3,Argentina,ARG,14.64,85.4,5
Chile,CHL,1950,B,4,Finland,FIN,15.211,84.8,5
Chile,CHL,1950,B,5,Spain,ESP,15.436,84.6,5
Chile,CHL,1960,B,1,Colombia,COL,15.012,85.0,5
Chile,CHL,1960,B,2,Russia,RUS,16.297,83.7,4
Chile,CHL,1960,B,3,South Africa,ZAF,17.728,82.3,5
Chile,CHL,1960,B,4,Mexico,MEX,18.39,81.6,5
Chile,CHL,1960,B,5,Uruguay,URY,19.753,80.2,4
Chile,CHL,1970,B,1,Uruguay,URY,10.664,89.3,4
Chile,CHL,1970,B,2,Russia,RUS,10.754,89.2,4
Chile,CHL,1970,B,3,Mexico,MEX,11.886,88.1,5
Chile,CHL,1970,B,4,Portugal,PRT,11.938,88.1,5
Chile,CHL,1970,B,5,Colombia,COL,13.857,86.1,5
Chile,CHL,1980,B,1,Uruguay,URY,5.75,94.3,4
Chile,CHL,1980,B,2,Russia,RUS,9.228,90.8,4
Chile,CHL,1980,B,3,Mexico,MEX,11.694,88.3,5
Chile,CHL,1980,B,4,Colombia,COL,14.631,85.4,5
Chile,CHL,1980,B,5,Argentina,ARG,15.093,84.9,5
Chile,CHL,1990,B,1,Uruguay,URY,5.32,94.7,4
Chile,CHL,1990,B,2,Russia,RUS,9.54,90.5,4
Chile,CHL,1990,B,3,Mexico,MEX,10.914,89.1,5
Chile,CHL,1990,B,4,Argentina,ARG,12.614,87.4,5
Chile,CHL,1990,B,5,Cuba,CUB,14.719,85.3,4
Chile,CHL,2000,B,1,Uruguay,URY,9.486,90.5,4
Chile,CHL,2000,B,2,Argentina,ARG,12.845,87.2,5
Chile,CHL,2000,B,3,Mexico,MEX,13.049,87.0,5
Chile,CHL,2000,B,4,Greece,GRC,14.101,85.9,4
Chile,CHL,2000,B,5,Peru,PER,17.18,82.8,5
China,CHN,1820,B,1,Brazil,BRA,3.143,96.9,2
China,CHN,1820,B,2,Chile,CHL,3.755,96.2,2
China,CHN,1820,B,3,Mexico,MEX,7.978,92.0,2
China,CHN,1820,B,4,Indonesia,IDN,9.636,90.4,2
China,CHN,1820,B,5,Poland,POL,14.44,85.6,2
China,CHN,1850,B,1,Jamaica,JAM,2.438,97.6,2
China,CHN,1850,B,2,Poland,POL,5.086,94.9,3
China,CHN,1850,B,3,Colombia,COL,5.898,94.1,2
China,CHN,1850,B,4,Philippines,PHL,6.238,93.8,2
China,CHN,1850,B,5,India,IND,6.887,93.1,3
China,CHN,1860,B,1,Australia,AUS,31.822,68.2,2
China,CHN,1860,B,2,United Kingdom,GBR,61.484,38.5,2
China,CHN,1860,B,3,Belgium,BEL,64.389,35.6,2
China,CHN,1860,B,4,Netherlands,NLD,75.952,24.0,2
China,CHN,1860,B,5,Norway,NOR,79.856,20.1,2
China,CHN,1870,B,1,South Korea,KOR,3.648,96.4,3
China,CHN,1870,B,2,Indonesia,IDN,3.86,96.1,2
China,CHN,1870,B,3,Jamaica,JAM,4.307,95.7,3
China,CHN,1870,B,4,South Africa,ZAF,5.883,94.1,3
China,CHN,1870,B,5,India,IND,7.002,93.0,4
China,CHN,1880,B,1,South Africa,ZAF,0.963,99.0,2
China,CHN,1880,B,2,Jamaica,JAM,4.779,95.2,2
China,CHN,1880,B,3,Finland,FIN,5.84,94.2,2
China,CHN,1880,B,4,South Korea,KOR,6.031,94.0,2
China,CHN,1880,B,5,Bolivia,BOL,9.325,90.7,2
China,CHN,1890,B,1,Russia,RUS,5.874,94.1,2
China,CHN,1890,B,2,India,IND,6.324,93.7,4
China,CHN,1890,B,3,Bolivia,BOL,6.445,93.6,3
China,CHN,1890,B,4,South Korea,KOR,6.573,93.4,2
China,CHN,1890,B,5,Brazil,BRA,8.795,91.2,4
China,CHN,1900,B,1,Jamaica,JAM,3.155,96.8,3
China,CHN,1900,B,2,Peru,PER,5.26,94.7,3
China,CHN,1900,B,3,India,IND,5.643,94.4,3
China,CHN,1900,B,4,Bolivia,BOL,6.054,93.9,3
China,CHN,1900,B,5,Brazil,BRA,6.401,93.6,3
China,CHN,1910,B,1,Brazil,BRA,3.883,96.1,2
China,CHN,1910,B,2,Peru,PER,6.083,93.9,2
China,CHN,1910,B,3,Finland,FIN,8.282,91.7,2
China,CHN,1910,B,4,Philippines,PHL,9.884,90.1,2
China,CHN,1910,B,5,Egypt,EGY,10.372,89.6,2
China,CHN,1930,B,1,India,IND,3.899,96.1,2
China,CHN,1930,B,2,Brazil,BRA,3.949,96.1,3
China,CHN,1930,B,3,South Korea,KOR,6.004,94.0,2
China,CHN,1930,B,4,Egypt,EGY,9.143,90.9,2
China,CHN,1930,B,5,Mexico,MEX,10.311,89.7,3
China,CHN,1950,B,1,South Korea,KOR,8.015,92.0,4
China,CHN,1950,B,2,Egypt,EGY,8.365,91.6,4
China,CHN,1950,B,3,India,IND,11.198,88.8,4
China,CHN,1950,B,4,Bolivia,BOL,14.509,85.5,4
China,CHN,1950,B,5,Brazil,BRA,19.844,80.2,4
China,CHN,1960,B,1,India,IND,6.784,93.2,4
China,CHN,1960,B,2,Indonesia,IDN,9.182,90.8,3
China,CHN,1960,B,3,Egypt,EGY,12.777,87.2,4
China,CHN,1960,B,4,Bolivia,BOL,14.608,85.4,4
China,CHN,1960,B,5,South Korea,KOR,14.889,85.1,4
China,CHN,1970,B,1,Cuba,CUB,12.586,87.4,3
China,CHN,1970,B,2,South Korea,KOR,13.781,86.2,4
China,CHN,1970,B,3,Philippines,PHL,18.497,81.5,4
China,CHN,1970,B,4,Jamaica,JAM,19.767,80.2,4
China,CHN,1970,B,5,Poland,POL,21.645,78.4,4
China,CHN,1980,B,1,Jamaica,JAM,15.072,84.9,4
China,CHN,1980,B,2,Cuba,CUB,15.735,84.3,3
China,CHN,1980,B,3,Philippines,PHL,17.128,82.9,4
China,CHN,1980,B,4,Indonesia,IDN,19.375,80.6,3
China,CHN,1980,B,5,Poland,POL,21.337,78.7,4
China,CHN,1990,B,1,Poland,POL,13.802,86.2,4
China,CHN,1990,B,2,Indonesia,IDN,14.403,85.6,3
China,CHN,1990,B,3,Jamaica,JAM,14.479,85.5,4
China,CHN,1990,B,4,Cuba,CUB,14.705,85.3,3
China,CHN,1990,B,5,Peru,PER,15.467,84.5,4
China,CHN,2000,B,1,Peru,PER,9.472,90.5,4
China,CHN,2000,B,2,Jamaica,JAM,9.54,90.5,4
China,CHN,2000,B,3,Indonesia,IDN,10.725,89.3,3
China,CHN,2000,B,4,Egypt,EGY,11.556,88.4,4
China,CHN,2000,B,5,Cuba,CUB,11.794,88.2,3
Colombia,COL,1850,B,1,Brazil,BRA,2.548,97.5,2
Colombia,COL,1850,B,2,Jamaica,JAM,3.81,96.2,2
Colombia,COL,1850,B,3,China,CHN,5.898,94.1,2
Colombia,COL,1850,B,4,Poland,POL,6.162,93.8,2
Colombia,COL,1850,B,5,Peru,PER,6.862,93.1,2
Colombia,COL,1860,B,1,Brazil,BRA,1.867,98.1,2
Colombia,COL,1860,B,2,Mexico,MEX,2.799,97.2,2
Colombia,COL,1860,B,3,Jamaica,JAM,4.775,95.2,2
Colombia,COL,1860,B,4,Poland,POL,10.222,89.8,2
Colombia,COL,1860,B,5,Peru,PER,10.494,89.5,2
Colombia,COL,1870,B,1,South Korea,KOR,6.264,93.7,2
Colombia,COL,1870,B,2,Jamaica,JAM,7.148,92.9,2
Colombia,COL,1870,B,3,South Africa,ZAF,9.721,90.3,2
Colombia,COL,1870,B,4,Philippines,PHL,9.961,90.0,3
Colombia,COL,1870,B,5,Mexico,MEX,11.868,88.1,3
Colombia,COL,1880,B,1,Brazil,BRA,2.64,97.4,3
Colombia,COL,1880,B,2,Russia,RUS,3.191,96.8,2
Colombia,COL,1880,B,3,Mexico,MEX,3.462,96.5,2
Colombia,COL,1880,B,4,Japan,JPN,5.133,94.9,2
Colombia,COL,1880,B,5,Bolivia,BOL,6.901,93.1,2
Colombia,COL,1890,B,1,Russia,RUS,3.373,96.6,2
Colombia,COL,1890,B,2,Indonesia,IDN,5.03,95.0,2
Colombia,COL,1890,B,3,Bolivia,BOL,5.397,94.6,3
Colombia,COL,1890,B,4,Mexico,MEX,5.689,94.3,4
Colombia,COL,1890,B,5,South Korea,KOR,6.609,93.4,2
Colombia,COL,1900,B,1,Brazil,BRA,4.023,96.0,4
Colombia,COL,1900,B,2,South Africa,ZAF,6.025,94.0,3
Colombia,COL,1900,B,3,South Korea,KOR,6.096,93.9,2
Colombia,COL,1900,B,4,Peru,PER,6.711,93.3,3
Colombia,COL,1900,B,5,China,CHN,7.389,92.6,3
Colombia,COL,1910,B,1,South Korea,KOR,5.165,94.8,2
Colombia,COL,1910,B,2,Venezuela,VEN,5.52,94.5,4
Colombia,COL,1910,B,3,Bolivia,BOL,7.83,92.2,4
Colombia,COL,1910,B,4,Russia,RUS,9.486,90.5,2
Colombia,COL,1910,B,5,Mexico,MEX,9.633,90.4,5
Colombia,COL,1920,B,1,Bolivia,BOL,5.391,94.6,4
Colombia,COL,1920,B,2,South Korea,KOR,5.627,94.4,3
Colombia,COL,1920,B,3,Venezuela,VEN,7.024,93.0,4
Colombia,COL,1920,B,4,Brazil,BRA,8.225,91.8,4
Colombia,COL,1920,B,5,Peru,PER,8.607,91.4,3
Colombia,COL,1930,B,1,Russia,RUS,3.892,96.1,3
Colombia,COL,1930,B,2,Bolivia,BOL,4.777,95.2,4
Colombia,COL,1930,B,3,South Africa,ZAF,6.422,93.6,3
Colombia,COL,1930,B,4,Mexico,MEX,7.201,92.8,4
Colombia,COL,1930,B,5,Peru,PER,8.21,91.8,3
Colombia,COL,1940,B,1,Bolivia,BOL,5.695,94.3,4
Colombia,COL,1940,B,2,South Africa,ZAF,6.417,93.6,3
Colombia,COL,1940,B,3,Russia,RUS,6.698,93.3,3
Colombia,COL,1940,B,4,Peru,PER,7.6,92.4,4
Colombia,COL,1940,B,5,Mexico,MEX,7.906,92.1,4
Colombia,COL,1950,B,1,Mexico,MEX,7.654,92.3,5
Colombia,COL,1950,B,2,Brazil,BRA,9.061,90.9,5
Colombia,COL,1950,B,3,Peru,PER,9.61,90.4,5
Colombia,COL,1950,B,4,South Africa,ZAF,9.71,90.3,5
Colombia,COL,1950,B,5,Cuba,CUB,12.131,87.9,4
Colombia,COL,1960,B,1,Mexico,MEX,9.463,90.5,5
Colombia,COL,1960,B,2,Brazil,BRA,10.012,90.0,5
Colombia,COL,1960,B,3,Cuba,CUB,11.741,88.3,4
Colombia,COL,1960,B,4,Peru,PER,13.82,86.2,5
Colombia,COL,1960,B,5,South Africa,ZAF,13.862,86.1,5
Colombia,COL,1970,B,1,Mexico,MEX,6.967,93.0,5
Colombia,COL,1970,B,2,Brazil,BRA,8.831,91.2,5
Colombia,COL,1970,B,3,Peru,PER,11.506,88.5,5
Colombia,COL,1970,B,4,Philippines,PHL,13.701,86.3,5
Colombia,COL,1970,B,5,Chile,CHL,13.857,86.1,5
Colombia,COL,1980,B,1,Mexico,MEX,8.667,91.3,5
Colombia,COL,1980,B,2,Brazil,BRA,10.449,89.6,5
Colombia,COL,1980,B,3,Peru,PER,11.903,88.1,5
Colombia,COL,1980,B,4,Chile,CHL,14.631,85.4,5
Colombia,COL,1980,B,5,Uruguay,URY,15.394,84.6,4
Colombia,COL,1990,B,1,Mexico,MEX,6.983,93.0,5
Colombia,COL,1990,B,2,Peru,PER,10.374,89.6,5
Colombia,COL,1990,B,3,Brazil,BRA,11.261,88.7,5
Colombia,COL,1990,B,4,Uruguay,URY,13.87,86.1,4
Colombia,COL,1990,B,5,Argentina,ARG,14.908,85.1,5
Colombia,COL,2000,B,1,Brazil,BRA,8.686,91.3,5
Colombia,COL,2000,B,2,Peru,PER,10.528,89.5,5
Colombia,COL,2000,B,3,Indonesia,IDN,10.917,89.1,3
Colombia,COL,2000,B,4,Venezuela,VEN,12.477,87.5,4
Colombia,COL,2000,B,5,Mexico,MEX,12.657,87.3,5
Cuba,CUB,1850,B,1,Portugal,PRT,16.944,83.1,2
Cuba,CUB,1850,B,2,Chile,CHL,22.521,77.5,2
Cuba,CUB,1850,B,3,Mexico,MEX,23.189,76.8,2
Cuba,CUB,1850,B,4,Spain,ESP,23.922,76.1,2
Cuba,CUB,1850,B,5,Brazil,BRA,24.439,75.6,2
Cuba,CUB,1870,B,1,Portugal,PRT,8.689,91.3,2
Cuba,CUB,1870,B,2,Italy,ITA,11.393,88.6,2
Cuba,CUB,1870,B,3,Argentina,ARG,13.766,86.2,2
Cuba,CUB,1870,B,4,Spain,ESP,15.58,84.4,2
Cuba,CUB,1870,B,5,Uruguay,URY,22.159,77.8,2
Cuba,CUB,1880,B,1,Portugal,PRT,4.685,95.3,2
Cuba,CUB,1880,B,2,Italy,ITA,8.108,91.9,2
Cuba,CUB,1880,B,3,Argentina,ARG,10.021,90.0,2
Cuba,CUB,1880,B,4,Uruguay,URY,15.435,84.6,2
Cuba,CUB,1880,B,5,Spain,ESP,16.164,83.8,2
Cuba,CUB,1890,B,1,Portugal,PRT,0.879,99.1,2
Cuba,CUB,1890,B,2,Argentina,ARG,8.807,91.2,2
Cuba,CUB,1890,B,3,Italy,ITA,9.931,90.1,2
Cuba,CUB,1890,B,4,Uruguay,URY,11.527,88.5,2
Cuba,CUB,1890,B,5,Chile,CHL,19.54,80.5,2
Cuba,CUB,1900,B,1,Portugal,PRT,2.524,97.5,2
Cuba,CUB,1900,B,2,Russia,RUS,3.956,96.0,2
Cuba,CUB,1900,B,3,Chile,CHL,13.954,86.0,3
Cuba,CUB,1900,B,4,Spain,ESP,17.319,82.7,3
Cuba,CUB,1900,B,5,Argentina,ARG,18.387,81.6,3
Cuba,CUB,1910,B,1,Russia,RUS,1.568,98.4,2
Cuba,CUB,1910,B,2,Portugal,PRT,1.879,98.1,3
Cuba,CUB,1910,B,3,Japan,JPN,13.946,86.1,4
Cuba,CUB,1910,B,4,Venezuela,VEN,14.038,86.0,4
Cuba,CUB,1910,B,5,Spain,ESP,14.256,85.7,4
Cuba,CUB,1920,B,1,Portugal,PRT,4.523,95.5,3
Cuba,CUB,1920,B,2,Mexico,MEX,10.111,89.9,4
Cuba,CUB,1920,B,3,Spain,ESP,10.991,89.0,4
Cuba,CUB,1920,B,4,Venezuela,VEN,11.176,88.8,4
Cuba,CUB,1920,B,5,Japan,JPN,13.129,86.9,4
Cuba,CUB,1930,B,1,Portugal,PRT,4.64,95.4,3
Cuba,CUB,1930,B,2,Russia,RUS,7.89,92.1,3
Cuba,CUB,1930,B,3,South Korea,KOR,11.371,88.6,3
Cuba,CUB,1930,B,4,South Africa,ZAF,12.433,87.6,3
Cuba,CUB,1930,B,5,Mexico,MEX,13.004,87.0,4
Cuba,CUB,1940,B,1,South Korea,KOR,6.029,94.0,3
Cuba,CUB,1940,B,2,Mexico,MEX,10.972,89.0,4
Cuba,CUB,1940,B,3,Portugal,PRT,11.009,89.0,4
Cuba,CUB,1940,B,4,Russia,RUS,11.782,88.2,3
Cuba,CUB,1940,B,5,Spain,ESP,11.887,88.1,4
Cuba,CUB,1950,B,1,Portugal,PRT,6.476,93.5,4
Cuba,CUB,1950,B,2,Jamaica,JAM,8.81,91.2,4
Cuba,CUB,1950,B,3,Spain,ESP,9.581,90.4,4
Cuba,CUB,1950,B,4,Poland,POL,11.791,88.2,4
Cuba,CUB,1950,B,5,Russia,RUS,12.01,88.0,4
Cuba,CUB,1960,B,1,Portugal,PRT,8.351,91.6,4
Cuba,CUB,1960,B,2,Jamaica,JAM,11.225,88.8,4
Cuba,CUB,1960,B,3,Colombia,COL,11.741,88.3,4
Cuba,CUB,1960,B,4,Poland,POL,13.927,86.1,4
Cuba,CUB,1960,B,5,Spain,ESP,14.23,85.8,4
Cuba,CUB,1970,B,1,China,CHN,12.586,87.4,3
Cuba,CUB,1970,B,2,Jamaica,JAM,14.91,85.1,4
Cuba,CUB,1970,B,3,Poland,POL,16.33,83.7,4
Cuba,CUB,1970,B,4,Colombia,COL,16.406,83.6,4
Cuba,CUB,1970,B,5,Philippines,PHL,17.994,82.0,4
Cuba,CUB,1980,B,1,Jamaica,JAM,11.869,88.1,4
Cuba,CUB,1980,B,2,China,CHN,15.735,84.3,3
Cuba,CUB,1980,B,3,Poland,POL,17.479,82.5,4
Cuba,CUB,1980,B,4,Colombia,COL,17.643,82.4,4
Cuba,CUB,1980,B,5,Chile,CHL,17.651,82.3,4
Cuba,CUB,1990,B,1,Jamaica,JAM,12.4,87.6,4
Cuba,CUB,1990,B,2,Uruguay,URY,13.099,86.9,4
Cuba,CUB,1990,B,3,Poland,POL,13.104,86.9,4
Cuba,CUB,1990,B,4,Argentina,ARG,13.322,86.7,4
Cuba,CUB,1990,B,5,China,CHN,14.705,85.3,3
Cuba,CUB,2000,B,1,Peru,PER,10.151,89.8,4
Cuba,CUB,2000,B,2,China,CHN,11.794,88.2,3
Cuba,CUB,2000,B,3,Jamaica,JAM,12.129,87.9,4
Cuba,CUB,2000,B,4,Uruguay,URY,13.777,86.2,4
Cuba,CUB,2000,B,5,Brazil,BRA,14.405,85.6,4
Denmark,DNK,1820,B,1,France,FRA,10.533,89.5,2
Denmark,DNK,1820,B,2,Portugal,PRT,13.462,86.5,2
Denmark,DNK,1820,B,3,Belgium,BEL,16.56,83.4,2
Denmark,DNK,1820,B,4,Italy,ITA,18.024,82.0,2
Denmark,DNK,1820,B,5,Argentina,ARG,18.821,81.2,2
Denmark,DNK,1840,B,1,France,FRA,9.683,90.3,2
Denmark,DNK,1840,B,2,Sweden,SWE,45.901,54.1,2
Denmark,DNK,1850,B,1,Switzerland,CHE,5.391,94.6,2
Denmark,DNK,1850,B,2,France,FRA,7.498,92.5,4
Denmark,DNK,1850,B,3,Uruguay,URY,10.821,89.2,2
Denmark,DNK,1850,B,4,Belgium,BEL,13.282,86.7,4
Denmark,DNK,1850,B,5,Germany,DEU,13.923,86.1,2
Denmark,DNK,1860,B,1,Switzerland,CHE,3.453,96.5,2
Denmark,DNK,1860,B,2,Germany,DEU,3.689,96.3,2
